molecule_chembl_id,canonical_smiles,pchembl_value,bioactivity_class
CHEMBL1165574,O=C(/C=C/c1ccc(O)c(O)c1)Nc1ccccc1F,8.11,1
CHEMBL1165106,Cc1ccc(NC(=O)/C=C/c2ccc(O)c(O)c2)cc1,8.44,1
CHEMBL1165241,Cc1cccc(NC(=O)/C=C/c2ccc(O)c(O)c2)c1,5.76,1
CHEMBL1165152,Cc1ccccc1NC(=O)/C=C/c1ccc(O)c(O)c1,8.23,1
CHEMBL1163455,COc1ccc(NC(=O)/C=C/c2ccc(O)c(O)c2)cc1,8.48,1
CHEMBL1163454,COc1cccc(NC(=O)/C=C/c2ccc(O)c(O)c2)c1,5.79,1
CHEMBL1165627,COc1ccccc1NC(=O)/C=C/c1ccc(O)c(O)c1,8.25,1
CHEMBL69803,O=C(/C=C/c1ccc(O)c(O)c1)Nc1ccc(O)cc1,8.63,1
CHEMBL68427,O=C(/C=C/c1ccc(O)c(O)c1)Nc1cccc(O)c1,5.79,1
CHEMBL421295,O=C(/C=C/c1ccc(O)c(O)c1)Nc1ccccc1O,8.28,1
CHEMBL67498,O=C(/C=C/c1ccc(O)c(O)c1)NCCc1ccccc1,8.14,1
CHEMBL67291,O=C(/C=C/c1ccc(O)c(O)c1)NCc1ccccc1,8.14,1
CHEMBL275362,O=C(/C=C/c1ccc(O)c(O)c1)Nc1ccccc1,8.15,1
CHEMBL147489,O=C(NO)C1c2ccc(O)cc2CCN1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,9.6,1
CHEMBL78826,COc1ccc(S(=O)(=O)N(Cc2ccccc2)c2c(C(=O)NO)csc2Br)cc1,6.63,1
CHEMBL81113,COc1ccc(S(=O)(=O)N(Cc2ccccc2)C2CCCC[C@H]2C(=O)NO)cc1,6.74,1
CHEMBL421699,COc1ccc(S(=O)(=O)N(Cc2ccccc2)c2c(C(=O)NO)cc(OC)nc2OC)cc1,7.82,1
CHEMBL311932,COc1ccc(S(=O)(=O)N(CC(=O)NO)CC(C)C)cc1,7.47,1
CHEMBL181244,CC(C)ON(CC(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,6.7,1
CHEMBL323612,CC(C)(NS(=O)(=O)c1ccc(Oc2ccc(F)cc2)cc1)C(=O)NO,7.89,1
CHEMBL2385451,COc1ccc(Oc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)cc2)cc1,7.0,1
CHEMBL157704,COc1ccc(-c2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)cc2)cc1,7.55,1
CHEMBL2385450,O=C(O)[C@@H](Cc1c[nH]c2ccccc12)NS(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,6.64,1
CHEMBL2385449,O=C(Nc1ccc(S(=O)(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)O)cc1)c1cc(F)ccn1,7.42,1
CHEMBL2385447,O=C(Nc1ccc(S(=O)(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)O)cc1)c1ccc(F)nc1,7.77,1
CHEMBL2385446,O=C(Nc1ccc(S(=O)(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)O)cc1)c1ccnc(F)c1,7.11,1
CHEMBL2385443,COc1ccc(C(=O)Nc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)cc2)cc1,7.96,1
CHEMBL2385441,O=C(Nc1ccc(S(=O)(=O)N[C@H](Cc2c[nH]c3ccccc23)C(=O)O)cc1)c1ccc(F)cc1,8.15,1
CHEMBL429800,CC(C)[C@H](C(=O)NO)N(Cc1ccccc1)S(=O)(=O)c1ccc(OCCF)cc1,7.3,1
CHEMBL2425942,CC(C)[C@H](C(=O)NO)N(Cc1cn(CCF)nn1)S(=O)(=O)c1ccc(OCCF)cc1,8.15,1
CHEMBL2425941,CC(C)[C@H](C(=O)NO)N(CC#N)S(=O)(=O)c1ccc(OCCF)cc1,10.15,1
CHEMBL2425936,CC(C)[C@H](C(=O)NO)N(CCn1cc(CCCF)nn1)S(=O)(=O)c1ccc(OCCF)cc1,8.7,1
CHEMBL2425935,CC(C)[C@H](C(=O)NO)N(CCN=[N+]=[N-])S(=O)(=O)c1ccc(OCCF)cc1,8.4,1
CHEMBL2425932,Cc1ccc(S(=O)(=O)N(CCn2cc(CCCF)nn2)[C@@H](C(=O)NO)C(C)C)cc1,8.52,1
CHEMBL2425931,Cc1ccc(S(=O)(=O)N(CCN=[N+]=[N-])[C@@H](C(=O)NO)C(C)C)cc1,8.4,1
CHEMBL2425947,COc1ccc(S(=O)(=O)N(CCn2cc(CCCF)nn2)[C@@H](C(=O)NO)C(C)C)cc1,10.15,1
CHEMBL2425946,COc1ccc(S(=O)(=O)N(CCN=[N+]=[N-])[C@@H](C(=O)NO)C(C)C)cc1,8.22,1
CHEMBL94715,CC#CCOc1ccc(S(=O)(=O)NCC(=O)NO)cc1,6.05,1
CHEMBL2431021,O=C(CNS(=O)(=O)c1ccc(OCc2cc(Br)cc(Br)c2)cc1)NO,4.29,0
CHEMBL2431020,O=C(CNS(=O)(=O)c1ccc(OCc2cc(F)cc(F)c2)cc1)NO,6.48,1
CHEMBL2431019,O=C(CNS(=O)(=O)c1ccc(OCc2cccc3cccnc23)cc1)NO,4.54,0
CHEMBL2431018,O=C(CNS(=O)(=O)c1ccc(OCc2cccc(-c3ccccc3)c2)cc1)NO,6.04,1
CHEMBL2431017,O=C(CNS(=O)(=O)c1ccc(OCc2cccc(OC(F)(F)F)c2)cc1)NO,7.12,1
CHEMBL2431016,O=C(CNS(=O)(=O)c1ccc(OCc2cccc(F)c2)cc1)NO,6.96,1
CHEMBL2431015,O=C(CNS(=O)(=O)c1ccc(OCc2cccc(Br)c2)cc1)NO,7.22,1
CHEMBL2431032,O=C(CNS(=O)(=O)c1ccc(OCc2ccc(-c3ccccc3)cc2)cc1)NO,6.16,1
CHEMBL2431031,O=C(CNS(=O)(=O)c1ccc(OCc2ccc(OC(F)(F)F)cc2)cc1)NO,7.43,1
CHEMBL2431030,O=C(CNS(=O)(=O)c1ccc(OCc2ccc(F)cc2)cc1)NO,7.38,1
CHEMBL2431029,O=C(CNS(=O)(=O)c1ccc(OCc2ccc(Br)cc2)cc1)NO,8.85,1
CHEMBL2337691,O=C(CNS(=O)(=O)c1ccc(OCc2ccccc2)cc1)NO,7.02,1
CHEMBL351806,O=C(O)[C@H](Cc1ccccc1)NS(=O)(=O)c1ccc(-c2ccccc2)cc1,6.51,1
CHEMBL2440429,O=P(O)(O)C(Nc1cccc2ccccc12)P(=O)(O)O,5.22,0
CHEMBL2440432,O=P(O)(O)C(Nc1ccc(Oc2ccc(Br)cc2)cc1)P(=O)(O)O,4.06,0
CHEMBL2440431,O=P(O)(O)C(Nc1ccc(Oc2ccc(Cl)cc2)cc1)P(=O)(O)O,4.26,0
CHEMBL2440578,O=[N+]([O-])c1ccc(NC(P(=O)(O)O)P(=O)(O)O)cc1,4.7,0
CHEMBL2440441,O=P(O)(O)C(Nc1ccc(Br)cc1)P(=O)(O)O,4.52,0
CHEMBL4303669,O.O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,4.28,0
CHEMBL87223,Cc1cc(N)c2cc(NC(=O)Nc3ccc4nc(C)cc(N)c4c3)ccc2n1,4.0,0
CHEMBL309329,O=CN(O)C(COCCO)CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1,9.52,1
CHEMBL3221178,O=CN(O)C(CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)[C@H]1CCCO1,9.49,1
CHEMBL75164,O=CN(O)C(CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)[C@H](O)CO,10.04,1
CHEMBL489100,Cc1cc(COc2ccc([C@]3(N)CCN([C@H](CC(C)C)C(=O)NO)C3=O)cc2)c2ccccc2n1,6.41,1
CHEMBL440498,O=C(NO)C1(CS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1,9.96,1
CHEMBL440498,O=C(NO)C1(CS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCOCC1,9.96,1
CHEMBL3359657,CN(C)c1ccc(-c2cn(-c3ccc(S(=O)(=O)C4(C(=O)NO)CCNCC4)cc3)nn2)cc1,7.36,1
CHEMBL3359658,CC(C)N(C)c1ccc(-c2cn(-c3ccc(S(=O)(=O)C4(C(=O)NO)CCNCC4)cc3)nn2)cc1,6.46,1
CHEMBL3585759,CC[C@H](C(=O)O)N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,5.06,0
CHEMBL3585760,CC[C@@H](C(=O)O)N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,4.0,0
CHEMBL3585761,CC[C@H](C(=O)NO)N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,8.34,1
CHEMBL3585762,CC[C@@H](C(=O)NO)N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,6.16,1
CHEMBL3585763,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@H](CCF)C(=O)O)cc1,4.0,0
CHEMBL3585764,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](CCF)C(=O)O)cc1,4.0,0
CHEMBL3585765,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@H](CCF)C(=O)NO)cc1,7.91,1
CHEMBL3585766,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](CCF)C(=O)NO)cc1,8.52,1
CHEMBL3585767,C=CC[C@H](C(=O)O)N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,5.77,1
CHEMBL3585768,C=CC[C@@H](C(=O)O)N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,4.0,0
CHEMBL3585769,C=CC[C@H](C(=O)NO)N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,9.27,1
CHEMBL3585770,C=CC[C@@H](C(=O)NO)N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,8.19,1
CHEMBL3585771,C=C(F)C[C@H](C(=O)O)N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,4.0,0
CHEMBL3585772,C=C(F)C[C@@H](C(=O)O)N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,4.0,0
CHEMBL3585773,C=C(F)C[C@H](C(=O)NO)N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,8.08,1
CHEMBL3585774,C=C(F)C[C@@H](C(=O)NO)N(Cc1cccnc1)S(=O)(=O)c1ccc(OC)cc1,8.31,1
CHEMBL3617401,CC(C)ON([C@H](CCNS(C)(=O)=O)C(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,8.07,1
CHEMBL3617402,CC(=O)NCC[C@H](C(=O)NO)N(OC(C)C)S(=O)(=O)c1ccc(-c2ccccc2)cc1,8.19,1
CHEMBL3617404,COc1ccc(-c2ccc(S(=O)(=O)N(OC(C)C)[C@H](CCNC(C)=O)C(=O)NO)cc2)cc1,8.7,1
CHEMBL3617406,CC(=O)NCC[C@H](C(=O)NO)N(OC(C)C)S(=O)(=O)c1ccccc1,5.41,1
CHEMBL3618461,Cl.Nc1ccc(Oc2ccc(S(=O)(=O)C[C@@H]3CS3)cc2)cc1,6.15,1
CHEMBL3618462,Cl.Nc1ccc(Oc2ccc(S(=O)(=O)C[C@H]3CS3)cc2)cc1,6.08,1
CHEMBL1834425,Cl.Nc1ccc(Oc2ccc(S(=O)(=O)CC3CS3)cc2)cc1,6.21,1
CHEMBL3618463,CC(=O)Nc1ccc(Oc2ccc(S(=O)(=O)C[C@@H]3CS3)cc2)cc1,6.17,1
CHEMBL3618464,CC(=O)Nc1ccc(Oc2ccc(S(=O)(=O)C[C@H]3CS3)cc2)cc1,6.37,1
CHEMBL485492,CC(=O)Nc1ccc(Oc2ccc(S(=O)(=O)CC3CS3)cc2)cc1,6.28,1
CHEMBL311932,COc1ccc(S(=O)(=O)N(CC(=O)NO)CC(C)C)cc1,8.23,1
CHEMBL3622219,NS(=O)(=O)c1ccc(N2N=C(c3ccccc3)CC2c2cccc3ccccc23)cc1,4.96,0
CHEMBL3622222,COc1cccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3cccc4ccccc34)C2)c1,5.17,0
CHEMBL3622784,COc1ccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3cccc4ccccc34)C2)cc1,5.07,0
CHEMBL3622787,NS(=O)(=O)c1ccc(N2N=C(c3ccccc3)CC2c2ccc3ccccc3c2)cc1,4.47,0
CHEMBL3622791,COc1cccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3ccc4ccccc4c3)C2)c1,5.33,0
CHEMBL3622792,NS(=O)(=O)c1ccc(N2N=C(c3cccc(F)c3)CC2c2ccc3ccccc3c2)cc1,5.22,0
CHEMBL3622796,COc1ccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(c3ccc4ccccc4c3)C2)cc1,4.72,0
CHEMBL3622798,NS(=O)(=O)c1ccc(N2N=C(c3ccc(F)cc3)CC2c2ccc3ccccc3c2)cc1,4.7,0
CHEMBL2088993,O=C(N[C@@H]1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Cl)c(Cl)c2)C1)c1cccs1,7.0,1
CHEMBL3633817,O=C(NO)[C@H]1C[C@H](n2cc(-c3ccccc3)nn2)CN1S(=O)(=O)c1ccc(Cl)c(Cl)c1,5.92,1
CHEMBL2088994,O=C(/C=C/c1ccco1)N[C@H]1C[C@H](C(=O)NO)N(S(=O)(=O)c2ccc(Cl)c(Cl)c2)C1,6.44,1
CHEMBL2088987,O=C(NO)[C@H]1C[C@@H](OCc2ccccc2)CN1S(=O)(=O)c1ccc(Cl)c(Cl)c1,6.05,1
CHEMBL3392650,CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCO)cc2)C1C(=O)NO,7.09,1
CHEMBL3752564,COc1ccc(-c2ccc(S(=O)(=O)NC(C(C)C)P(=O)(O)O)cc2)cc1,8.05,1
CHEMBL3754243,CC(C)C(NS(=O)(=O)c1ccc(-c2ccc(OCCF)cc2)cc1)P(=O)(O)O,7.73,1
CHEMBL3752747,CC(C)C(NS(=O)(=O)c1ccc(-c2ccc(F)nc2)cc1)P(=O)(O)O,6.41,1
CHEMBL3751997,COc1ccc(-c2ccc(S(=O)(=O)N[C@@H](CCCCCF)P(=O)(O)O)cc2)cc1,7.72,1
CHEMBL179288,CC(C)ON([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c1ccc(-c2ccccc2)cc1,8.17,1
CHEMBL1090284,COc1ccc(S(=O)(=O)N(CC(C)C)[C@@H](C(=O)NO)C(C)C)cc1,8.14,1
CHEMBL3754094,CC(C)CN([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c1ccc(-c2ccccc2)cc1,8.28,1
CHEMBL3753984,O=C(CCNS(=O)(=O)c1ccc(-c2ccccc2)cc1)NO,4.58,0
CHEMBL573714,COc1ccc(S(=O)(=O)c2ccccc2CC(=O)NO)cc1,7.01,1
CHEMBL3752374,O=C(N[C@H](CCN1C(=O)c2ccccc2C1=O)C(=O)NO)c1ccc(Oc2ccccc2)cc1,5.09,0
CHEMBL3754100,CC(C)ON(CC(=O)NO)S(=O)(=O)c1ccc(Br)s1,5.21,0
CHEMBL228230,CCCCC(NOCc1ccccc1)C(=O)NO,4.09,0
CHEMBL3752513,COc1ccc(S(=O)(=O)N(CC(=O)NO)OC23CC4CC(CC(C4)C2)C3)cc1,5.7,1
CHEMBL279785,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C,5.0,0
CHEMBL1229516,CNC(=O)[C@@H](NC(=O)[C@H](CCCc1ccccc1)[C@H](C)N(O)C=O)C(C)(C)C,8.29,1
CHEMBL3770935,Cc1cc(C#N)ccc1N1CCN(S(=O)(=O)N2CSC[C@@H]2C(=O)NO)CC1,4.62,0
CHEMBL3792916,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)Nc1ccccc1N)CC(C)C,5.8,1
CHEMBL19611,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C,9.26,1
CHEMBL3792842,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)Nc1ccc(F)cc1N)CC(C)C,8.11,1
CHEMBL3794076,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)Nc1ccc(C)cc1N)CC(C)C,5.14,0
CHEMBL3792940,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)Nc1cccc(N)c1)CC(C)C,7.87,1
CHEMBL3827735,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)Nc1ccccc1,5.37,0
CHEMBL3827615,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NC1CCCCC1,6.2,1
CHEMBL3827453,CCCCCCNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,5.23,0
CHEMBL3827162,CCCCCNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,5.24,0
CHEMBL3828527,CC(C)(C)NC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,5.07,0
CHEMBL3827640,CC(C)CNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,5.09,0
CHEMBL3827250,CCCCNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,6.15,1
CHEMBL3827781,CC(C)NC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,5.13,0
CHEMBL3827869,NC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,5.13,0
CHEMBL3827306,CCCNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,4.95,0
CHEMBL3828315,CCNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,5.06,0
CHEMBL3828088,CNC(=O)CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,4.42,0
CHEMBL3828270,COc1ccc(CNC(=O)CC[C@H](NS(=O)(=O)c2ccc(-c3ccccc3)cc2)C(=O)O)cc1,5.74,1
CHEMBL3828226,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1ccc(F)cc1,5.94,1
CHEMBL3827243,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1ccccc1Cl,6.06,1
CHEMBL3827024,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1ccc(Cl)cc1,5.68,1
CHEMBL3828051,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCCc1ccccc1,5.16,0
CHEMBL3827073,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1ccccc1,6.31,1
CHEMBL3955430,O=C(NCc1cccc(N2CCN(C(=O)Cc3n[nH]c(=O)[nH]3)CC2)c1)c1nc2ccccc2c(=O)[nH]1,5.54,1
CHEMBL3971551,CC(C)[C@H](C(=O)O)N(CCNC(=O)c1ccccc1)S(=O)(=O)c1ccc(-c2ccccc2)cc1,6.29,1
CHEMBL3900422,CC(C)[C@H](C(=O)NO)N(CCNC(=O)c1ccccc1)S(=O)(=O)c1ccc(-c2ccccc2)cc1,8.6,1
CHEMBL415879,c1cnc2c(c1)ccc1cccnc12,5.05,0
CHEMBL3892642,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(CO)c2)ccc1O,4.54,0
CHEMBL3915135,COC(=O)C(C(=O)/C=C/c1ccc(O)c(OC)c1)C(=O)/C=C/c1ccc(O)c(OC)c1,4.8,0
CHEMBL3963341,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(CN(C)C)cc2)ccc1O,4.77,0
CHEMBL3922961,COC(=O)C(C(=O)/C=C/c1ccc(O)cc1)C(=O)/C=C/c1ccc(O)cc1,5.22,0
CHEMBL4066965,C[C@H](Cc1ccc(C(F)(F)F)cc1)C(=O)NC[C@@]1(C2CC2)NC(=O)NC1=O,4.92,0
CHEMBL4072836,CC[C@H](Cc1ccc(C(F)(F)F)cc1)C(=O)NC[C@@]1(C2CC2)NC(=O)NC1=O,6.36,1
CHEMBL3972836,CC(C)(Cc1ccc(C(F)(F)F)cc1)C(=O)NC[C@@]1(C2CC2)NC(=O)NC1=O,5.12,0
CHEMBL206815,CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCO)cc2)[C@H]1C(=O)NO,7.09,1
CHEMBL206815,CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCO)cc2)[C@H]1C(=O)NO,7.09,1
CHEMBL4092752,COc1ccc2c(c1)C(=O)N(C[C@@]1(c3cc4cnccc4o3)NC(=O)NC1=O)C2,5.75,1
CHEMBL333729,COc1ccc(S(=O)(=O)N2CCCN(S(=O)(=O)c3ccc(OC)cc3)C2C(=O)NO)cc1,8.41,1
CHEMBL342210,COc1ccc(S(=O)(=O)N2CCCS(=O)(=O)C(C)(C)[C@@H]2C(=O)NO)cc1,8.44,1
CHEMBL140970,COc1ccc(S(=O)(=O)N2CCCSC(C)(C)[C@@H]2C(=O)NO)cc1,8.72,1
CHEMBL4088630,COc1ccc(S(=O)(=O)N2CCSC(C)(C)C2C(=O)NO)cc1,9.05,1
CHEMBL4160618,NC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,5.16,0
CHEMBL4171886,CNC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,5.12,0
CHEMBL4164016,CCNC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,5.32,0
CHEMBL4170455,CC(C)NC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,5.22,0
CHEMBL4162521,CCCCNC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,5.2,0
CHEMBL4167291,CC(C)CNC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,5.29,0
CHEMBL4175156,CCCCCNC(=O)CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O,5.17,0
CHEMBL4163839,O=C(CC[C@H](NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(=O)O)NCc1ccccc1,5.2,0
CHEMBL4213651,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3CC(=O)NS(C)(=O)=O)cc2)cc1,5.43,1
CHEMBL4207046,COc1ccc(-c2ccc(Sc3ccccc3CC(=O)NS(C)(=O)=O)cc2)cc1,4.75,0
CHEMBL4218036,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3CP(=O)(O)O)cc2)cc1,5.6,1
CHEMBL4214626,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3C3CCC(=O)N(O)C3=O)cc2)cc1,5.84,1
CHEMBL4213983,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3C(CCC(=O)O)C(=O)O)cc2)cc1,4.84,0
CHEMBL573936,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3CC(=O)O)cc2)cc1,6.14,1
CHEMBL584365,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3CC(=O)NO)cc2)cc1,7.03,1
CHEMBL4210206,COc1ccc(-c2ccc(Sc3ccccc3CC(=O)NO)cc2)cc1,6.92,1
CHEMBL267178,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](C(=O)NO)C(C)C)cc1,8.0,1
CHEMBL4211480,O=C1OCc2ccc(-c3ccc(O)cc3)c(C(=O)c3ccc(O)cc3)c21,4.44,0
CHEMBL4206592,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2c(-c3ccc(O)cc3)ccc(CO)c21,4.74,0
CHEMBL3585679,O=C(O)c1c(-c2ccc(O)cc2)ccc(CO)c1C#Cc1ccc(O)cc1,4.39,0
CHEMBL267178,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](C(=O)NO)C(C)C)cc1,7.4,1
CHEMBL472915,COc1ccc(/C=C/C(=O)N2C[C@@H](NC(=O)c3cccnc3)C[C@H]2C(=O)NO)cc1OC,6.44,1
CHEMBL4238489,COc1ccc(/C=C/C(=O)N2C[C@@H](NC(=O)c3cccc4no[n+]([O-])c34)C[C@H]2C(=O)NO)cc1OC,6.28,1
CHEMBL4249544,COc1ccc(/C=C/C(=O)N2C[C@@H](NC(=O)c3ccc4no[n+]([O-])c4c3)C[C@H]2C(=O)NO)cc1OC,6.41,1
CHEMBL4541911,O=C(/C=C/c1ccc(O)c(O)c1)Oc1ccc2c(c1)C(=O)OCC2,5.86,1
CHEMBL2203640,COc1ccc(CC2(CCCCCCCC(C)C)C(=O)NC(=O)NC2=O)cc1,5.35,0
CHEMBL2203641,COc1ccc(CC2(CCCCCCCC(F)(F)F)C(=O)NC(=O)NC2=O)cc1,7.66,1
CHEMBL2203639,CCCCCCCCCC1(Cc2ccc(OC)cc2)C(=O)NC(=O)NC1=O,7.57,1
CHEMBL2203638,CCCCCCCCC1(Cc2ccc(OC)cc2)C(=O)NC(=O)NC1=O,8.0,1
CHEMBL2203636,CC(C)CCCCCCCC1(Cc2ccccc2)C(=O)NC(=O)NC1=O,5.75,1
CHEMBL2203637,O=C1NC(=O)C(CCCCCCCC(F)(F)F)(Cc2ccccc2)C(=O)N1,7.06,1
CHEMBL2203635,CCCCCCCCCC1(Cc2ccccc2)C(=O)NC(=O)NC1=O,8.7,1
CHEMBL2203634,CCCCCCCCC1(Cc2ccccc2)C(=O)NC(=O)NC1=O,9.0,1
CHEMBL267178,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](C(=O)NO)C(C)C)cc1,8.32,1
CHEMBL1090647,CC(=O)NCC[C@@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)NO,8.07,1
CHEMBL279785,CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C,8.51,1
CHEMBL4591371,CC(C)C[C@@H](C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1)C(O)C(=O)NO,5.82,1
CHEMBL4531703,O=C(NO)[C@H]1CCCC1S(=O)(=O)c1ccc(Cl)c(Cl)c1,5.36,0
CHEMBL4585478,COc1ccc(S(=O)(=O)C2CCC[C@@H]2C(=O)NO)cc1,7.66,1
CHEMBL4444377,O=C(NO)[C@H]1CCCC1S(=O)(=O)c1ccc(C#Cc2ccccc2)cc1,9.04,1
CHEMBL4461597,O=C(NO)[C@H]1CCCC1S(=O)(=O)c1ccc(-c2ccc(Cl)c(Cl)c2)cc1,9.12,1
CHEMBL4448558,O=C(Nc1ccc(S(=O)(=O)C2CCC[C@@H]2C(=O)NO)cc1)c1ccccc1,7.33,1
CHEMBL4535400,O=C(Nc1ccc(S(=O)(=O)C2CCC[C@@H]2C(=O)NO)cc1)c1ccc([N+](=O)[O-])cc1,9.91,1
